YearTerm,CrsPBADept,CrsPBAColl,CrsPBADiv,Subject,Course,CourseTitle,Level,CrsLvlNum,Activity_Type,Instruction_Mode,Hours,N_EOT,N_ENROLL,N_GRADE,PCT_GRADE,AVG_GRD,PCT_A,PCT_B,PCT_C,PCT_D,PCT_F,PCT_C_MINUS_OR_BELOW,PCT_DF,PCT_WDRAW,PCT_INCOMP,N_PASS,N_NOCRED,N_INCOMP,Workload_Raw,Workload_Hrs_Wk,AvgCourse,AvgInstructor,N_Ret,NIntrFCQ,RAP,Honors,insname1
20071,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,19,19,19,100%,3.24,47%,26%,26%,0%,0%,5%,0%,0%,0%,0,0,0,,,,,16,1,0,0,"GARST, ANDREW D."
20071,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,3.09,50%,40%,0%,0%,10%,10%,10%,0%,0%,0,0,0,2.00,4-6,,5.00,18,1,0,0,"ABDELHAQ, MIRVAT"
20071,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,19,19,19,100%,3.06,21%,68%,11%,0%,0%,5%,0%,0%,0%,0,0,0,2.67,7-9,4.00,6.00,19,1,0,0,"HOWARD, BENJAMIN J"
20071,CHEM,AS,NS,CHEM,3311,ORGANIC CHEMISTRY 1,Upper,3XXX,LEC - Lecture,,4,194,206,190,98%,2.29,18%,23%,39%,9%,10%,24%,19%,6%,2%,0,0,4,3.87,10-12,3.92,3.77,135,1,0,0,"HOENIGMAN, REBECCA L"
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,21,21,21,100%,3.40,43%,57%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.95,4-6,4.38,5.48,21,1,0,0,"BAUMGART, ELISA M"
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,21,21,21,100%,3.41,57%,38%,0%,0%,5%,5%,5%,0%,0%,0,0,0,2.06,4-6,5.23,5.82,17,1,0,0,"MORPHEW, LEE M."
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,17,18,17,100%,3.24,53%,35%,6%,0%,6%,6%,6%,6%,0%,0,0,0,2.40,4-6,4.31,5.00,16,1,0,0,"GONG, TAO"
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,17,19,17,100%,3.61,65%,35%,0%,0%,0%,0%,0%,11%,0%,0,0,0,2.20,4-6,4.00,5.47,15,1,0,0,"BAUMGART, ELISA M"
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,16,18,16,100%,2.98,44%,31%,13%,6%,6%,13%,13%,11%,0%,0,0,0,2.40,4-6,4.82,5.71,17,1,0,0,"BAUMGART, ELISA M"
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,3.33,33%,61%,6%,0%,0%,0%,0%,5%,0%,0,0,0,2.50,7-9,4.59,5.47,17,1,0,0,"GONG, TAO"
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.30,45%,50%,0%,0%,5%,5%,5%,0%,0%,0,0,0,3.19,7-9,4.33,5.61,18,1,0,0,"GONG, TAO"
20071,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,17,18,17,100%,3.59,65%,35%,0%,0%,0%,0%,0%,6%,0%,0,0,0,3.06,7-9,4.88,5.44,16,1,0,0,"BROWN, TALIA LYN"
20071,CHEM,AS,NS,CHEM,3331,ORGANIC CHEMISTRY 2,Upper,3XXX,LEC - Lecture,,4,86,91,85,99%,2.43,20%,29%,32%,12%,7%,26%,19%,5%,0%,0,1,0,3.59,10-12,4.87,5.03,69,1,0,0,"HOENIGMAN, REBECCA L"
20071,CHEM,AS,NS,CHEM,3331,ORGANIC CHEMISTRY 2,Upper,3XXX,LEC - Lecture,,4,204,216,202,99%,2.51,19%,36%,30%,7%,7%,19%,14%,6%,1%,0,0,2,3.72,10-12,5.14,5.68,125,1,0,0,"SAMMAKIA, TAREK"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.38,45%,55%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.56,7-9,3.84,4.47,19,1,0,0,"PETERS, WILLIAM KENNETH"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,19,19,19,100%,3.38,42%,53%,5%,0%,0%,0%,0%,0%,0%,0,0,0,2.00,4-6,3.50,3.83,18,1,0,0,"HARTWIG, WILLIAM THEODORE"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,3.32,33%,67%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.06,4-6,3.65,4.06,17,1,0,0,"HARTWIG, WILLIAM THEODORE"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.38,55%,40%,5%,0%,0%,0%,0%,0%,0%,0,0,0,1.94,4-6,4.44,5.28,18,1,0,0,"BEVAN, DOUGLAS"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,19,19,19,100%,3.58,58%,42%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.38,4-6,5.23,5.65,17,1,0,0,"LANTZ, ERIC J."
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,21,21,21,100%,3.32,38%,62%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.68,7-9,4.29,5.19,21,1,0,0,"PETERS, WILLIAM KENNETH"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,19,18,100%,3.40,39%,56%,6%,0%,0%,0%,0%,5%,0%,0,0,0,2.13,4-6,4.59,5.00,17,1,0,0,"LANTZ, ERIC J."
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,16,17,16,100%,3.35,50%,38%,6%,6%,0%,6%,6%,6%,0%,0,0,0,2.21,4-6,4.86,5.29,14,1,0,0,"BAUSTIAN, KELLY J."
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,21,21,21,100%,3.39,43%,57%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.29,4-6,4.85,5.79,20,1,0,0,"LAROCCA, THOMAS J"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,18,18,100%,3.36,44%,50%,6%,0%,0%,0%,0%,0%,0%,0,0,0,2.33,4-6,4.38,4.69,16,1,0,0,"BEVAN, DOUGLAS"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,20,21,20,100%,3.48,50%,50%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.23,4-6,4.79,5.26,19,1,0,0,"CHIN, CAROLYNN MAE"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,16,16,16,100%,3.55,63%,38%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.07,4-6,5.47,5.93,15,1,0,0,"MORPHEW, LEE M."
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,18,18,18,100%,3.39,50%,44%,6%,0%,0%,0%,0%,0%,0%,0,0,0,2.29,4-6,4.22,4.44,18,1,0,0,"THOMSEN, NOEL MARIE-FRANCE"
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,19,19,19,100%,3.53,53%,47%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.93,4-6,4.79,5.84,19,1,0,0,"LANTZ, ERIC J."
20071,CHEM,AS,NS,CHEM,3341,LAB/ORGANIC CHEMISTRY 2,Upper,3XXX,MLS - Main Lab,,1,10,10,10,100%,3.20,50%,40%,0%,0%,10%,10%,10%,0%,0%,0,0,0,2.13,4-6,4.33,5.33,9,1,0,0,"PETERS, WILLIAM KENNETH"
20071,CHEM,AS,NS,CHEM,3371,ORG CHEM 2/CHEM/BIOCHEM MAJORS,Upper,3XXX,LEC - Lecture,,4,18,23,18,100%,2.91,28%,50%,17%,0%,6%,11%,6%,22%,0%,0,0,0,4.65,13-15,4.94,5.06,17,1,0,0,"MICHL, JOSEF"
20071,CHEM,AS,NS,CHEM,3381,ORGANIC CHEM 2 LAB/MAJOR,Upper,3XXX,MLS - Main Lab,,2,12,14,12,100%,3.73,83%,17%,0%,0%,0%,0%,0%,14%,0%,0,0,0,3.55,10-12,5.67,5.75,12,1,0,0,"MILLER, SAMUEL"
20071,CHEM,AS,NS,CHEM,3381,ORGANIC CHEM 2 LAB/MAJOR,Upper,3XXX,MLS - Main Lab,,2,15,16,15,100%,3.89,93%,7%,0%,0%,0%,0%,0%,6%,0%,0,0,0,3.50,10-12,5.50,5.86,14,1,0,0,"MILLER, SAMUEL"
20071,CHEM,AS,NS,CHEM,4021,INORGANIC LABORATORY,Upper,4XXX,LEC - Lecture,,3,10,10,10,100%,3.80,80%,20%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.78,7-9,5.67,5.67,9,1,0,0,"PIERPONT, CORTLANDT G"
20071,CHEM,AS,NS,CHEM,4181,INSTRUMENT ANALYSIS LAB,Upper,4XXX,LEC - Lecture,,3,24,25,24,100%,3.00,21%,63%,17%,0%,0%,8%,0%,4%,0%,0,0,0,4.47,10-12,4.68,5.27,22,1,0,0,"JIMENEZ, JOSE L"
20071,CHEM,AS,NS,CHEM,4431,PHYS CHEM/BIOCHEM APPL 2,Upper,4XXX,LEC - Lecture,,3,32,33,32,100%,3.27,53%,25%,19%,3%,0%,3%,3%,2%,0%,0,0,0,2.88,7-9,4.85,5.15,26,1,0,0,"FALKE, JOSEPH"
20071,CHEM,AS,NS,CHEM,4511,PHYSICAL CHEMISTRY 1,Upper,4XXX,LEC - Lecture,,3,32,33,32,100%,3.29,44%,44%,13%,0%,0%,3%,0%,3%,0%,0,0,0,2.68,7-9,4.45,5.17,29,1,0,0,"LINEBERGER, WILLIAM CARL"
20071,CHEM,AS,NS,CHEM,4521,PHYS CHEM ENGINEERS,Upper,4XXX,LEC - Lecture,,3,83,83,82,99%,2.80,20%,45%,32%,4%,0%,17%,4%,0%,1%,0,0,1,2.21,4-6,4.04,4.79,57,1,0,0,"GEORGE, STEVEN"
20071,CHEM,AS,NS,CHEM,4531,PHYSICAL CHEMISTRY 2,Upper,4XXX,LEC - Lecture,,3,43,46,43,100%,3.18,23%,70%,7%,0%,0%,0%,0%,7%,0%,0,0,0,3.11,7-9,4.20,4.74,36,1,0,0,"WEBER, JORG MATHIAS"
20071,CHEM,AS,NS,CHEM,4711,GENERAL BIOCHEMISTRY 1,Upper,4XXX,LEC - Lecture,,3,75,82,71,95%,2.85,27%,39%,27%,4%,3%,15%,7%,8%,5%,0,0,4,3.35,7-9,4.45,4.44,53,1,0,0,"KNIGHT, ROBIN DOUGLAS"
20071,CHEM,AS,NS,CHEM,4731,GENERAL BIOCHEMISTRY 2,Upper,4XXX,LEC - Lecture,,3,64,68,64,100%,2.65,23%,34%,31%,5%,6%,16%,11%,6%,0%,0,0,0,3.23,7-9,4.57,4.43,60,1,0,0,"SOUSA, MARCELO CARLOS"
20071,CHEM,AS,NS,CHEM,4761,BIOCHEMISTRY LABORATORY,Upper,4XXX,MLS - Main Lab,,4,19,20,19,100%,2.98,37%,42%,16%,5%,0%,11%,5%,5%,0%,0,0,0,,,,,0,1,0,0,"DROTAR, ANNA MARIE"
20071,CHEM,AS,NS,CHEM,4761,BIOCHEMISTRY LABORATORY,Upper,4XXX,MLS - Main Lab,,4,18,18,18,100%,3.12,44%,28%,28%,0%,0%,11%,0%,0%,0%,0,0,0,5.10,13-15,2.73,2.18,11,1,0,0,"DROTAR, ANNA MARIE"
20071,CHEM,AS,NS,CHEM,4791,BIOORGANIC IN BIOTECH,Upper,4XXX,LEC - Lecture,,3,12,12,12,100%,3.65,75%,25%,0%,0%,0%,0%,0%,0%,0%,0,0,0,3.11,7-9,5.60,5.70,10,1,0,0,"EATON, BRUCE E."
20071,CHEM,AS,NS,CHEM,5151,ATMOSPHERIC CHEMISTRY,Masters,5XXX,LEC - Lecture,,3,17,18,17,100%,3.58,71%,29%,0%,0%,0%,0%,0%,4%,0%,0,0,0,2.67,7-9,5.40,5.53,15,1,0,0,"TOLBERT, MARGARET A"
20071,CHEM,AS,NS,CHEM,5591,ADVN MOLEC SPECTROSCOPY,Masters,5XXX,LEC - Lecture,,3,16,16,16,100%,3.25,31%,63%,6%,0%,0%,0%,0%,0%,0%,0,0,0,3.47,7-9,5.20,5.33,15,1,0,0,"DAMRAUER, NIELS HARLEY"
20071,CHEM,AS,NS,CHEM,5781,ADVN GEN BIOCHEMISTRY 2,Masters,5XXX,LEC - Lecture,,5,17,17,14,82%,3.49,43%,57%,0%,0%,0%,0%,0%,0%,18%,0,0,3,5.15,13-15,4.94,4.96,17,2,0,0,"LIU, XUEDONG"
20071,CHEM,AS,NS,CHEM,6401,SEMINAR IN PHYSICAL CHEM,Masters,6XXX,SEM - Seminar,,2,16,16,16,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,1.25,0-3,5.21,5.71,14,1,0,0,"VAIDA, VERONICA"
20071,CHEM,AS,NS,CHEM,6901,SPECIAL TOPICS/CHEMISTRY,Masters,6XXX,LEC - Lecture,,4,16,16,16,100%,4.00,100%,0%,0%,0%,0%,0%,0%,0%,0%,0,0,0,,,,,0,1,1,0,"WUTTKE, DEBORAH S"
20077,CHEM,AS,NS,CHEM,1011,ENVIRONMENTAL CHEM 1 GT-SC2,Lower,1XXX,LEC - Lecture,,3,214,220,214,100%,2.24,11%,34%,33%,14%,9%,31%,23%,3%,0%,0,0,0,2.22,4-6,4.35,4.89,127,1,0,0,"WISE, MATTHEW ERIC"
20077,CHEM,AS,NS,CHEM,1021,INTRODUCTORY CHEMISTRY GT-SC1,Lower,1XXX,LEC - Lecture,,4,262,276,259,99%,2.49,19%,33%,37%,4%,7%,17%,12%,5%,1%,0,0,3,2.80,7-9,4.15,4.38,181,1,0,0,"HOENIGMAN, REBECCA L"
20077,CHEM,AS,NS,CHEM,1111,GENERAL CHEMISTRY 1 GT-SC1,Lower,1XXX,LEC - Lecture,,5,276,293,275,100%,2.40,11%,36%,38%,13%,3%,23%,16%,6%,0%,0,0,1,3.95,10-12,4.51,4.94,237,2,0,0,"HENDRICKSON, SUSAN MARIE"
20077,CHEM,AS,NS,CHEM,1111,GENERAL CHEMISTRY 1 GT-SC1,Lower,1XXX,LEC - Lecture,,5,170,179,170,100%,2.55,15%,39%,36%,8%,3%,20%,11%,5%,0%,0,0,0,3.87,10-12,4.30,4.83,157,2,0,0,"HENDRICKSON, SUSAN MARIE"
20077,CHEM,AS,NS,CHEM,1111,GENERAL CHEMISTRY 1 GT-SC1,Lower,1XXX,LEC - Lecture,,5,396,420,395,100%,2.45,16%,32%,36%,12%,3%,25%,15%,6%,0%,0,0,1,3.92,10-12,4.39,4.75,303,2,0,0,"BIERBAUM, VERONICA"
20077,CHEM,AS,NS,CHEM,1111,GENERAL CHEMISTRY 1 GT-SC1,Lower,1XXX,LEC - Lecture,,5,36,38,35,97%,2.78,14%,51%,29%,6%,0%,6%,6%,5%,3%,0,0,1,4.15,10-12,4.26,5.18,34,1,1,0,"KELLY, CHRISTINE MINA"
20077,CHEM,AS,NS,CHEM,1131,GENERAL CHEMISTRY 2 GT-SC1,Lower,1XXX,LEC - Lecture,,5,229,252,222,97%,2.46,14%,44%,32%,3%,8%,25%,11%,9%,3%,0,0,7,3.44,7-9,3.90,3.83,147,1,0,0,"PARSON, ROBERT"
20077,CHEM,AS,NS,CHEM,1151,HONORS GENERAL CHEM 1,Lower,1XXX,LEC - Lecture,,5,34,41,34,100%,2.89,32%,35%,29%,0%,3%,15%,3%,17%,0%,0,0,0,3.89,10-12,3.67,3.37,30,1,0,0,"VAIDA, VERONICA"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,20,100%,2.70,15%,50%,25%,10%,0%,15%,10%,5%,0%,0,0,0,,,,,18,1,0,0,"CAVANAUGH, CRAIG ANTHONY"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,3.13,40%,40%,15%,5%,0%,10%,5%,0%,0%,0,0,0,3.00,7-9,3.50,4.00,18,1,0,0,"BANASZEK, ABIGAIL LEIGH"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,2.85,25%,60%,5%,10%,0%,15%,10%,0%,0%,0,0,0,,,,,19,1,0,0,"WIESENAUER, BRIAN R"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,20,100%,2.29,25%,30%,20%,10%,15%,40%,25%,5%,0%,0,0,0,,,4.00,,18,1,0,0,"MILLER, SAMUEL"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,21,21,21,100%,3.10,48%,33%,10%,5%,5%,10%,10%,0%,0%,0,0,0,,,,,20,1,0,0,"WARE, ASA FOLTMER"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,20,100%,2.63,10%,50%,40%,0%,0%,20%,0%,5%,0%,0,0,0,,,,,15,1,0,0,"KROISS, LUKE G."
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,21,21,20,95%,3.36,55%,35%,10%,0%,0%,0%,0%,0%,5%,0,0,1,,,,,21,1,0,0,"RICE, KATHERINE P"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,21,21,21,100%,3.15,43%,33%,24%,0%,0%,10%,0%,0%,0%,0,0,0,4.00,10-12,,,20,1,0,0,"TIENES, BRYAN M"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,20,100%,3.09,45%,30%,25%,0%,0%,0%,0%,5%,0%,0,0,0,,,,,11,1,0,0,"KROISS, LUKE G."
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,18,19,18,100%,2.93,28%,39%,33%,0%,0%,6%,0%,5%,0%,0,0,0,2.50,7-9,3.00,3.00,17,1,0,0,"SMITH, BENJAMIN THOMAS"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,19,95%,2.73,26%,53%,5%,5%,11%,16%,16%,5%,5%,0,0,1,,,,,18,1,0,0,"MCCALL, JOSHUA DANIEL"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,21,21,21,100%,2.98,38%,33%,24%,5%,0%,19%,5%,0%,0%,0,0,0,,,4.00,4.00,17,1,0,0,"KRAMER, ZEBULIAH COLTER"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,18,20,18,100%,2.58,11%,61%,11%,11%,6%,17%,17%,10%,0%,0,0,0,,,,,17,1,0,0,"CAVANAUGH, CRAIG ANTHONY"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,19,95%,2.84,37%,37%,21%,0%,5%,21%,5%,0%,5%,0,0,1,,,2.00,,19,1,0,0,"ASTON, VICTORIA J."
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,3.33,40%,50%,10%,0%,0%,5%,0%,0%,0%,0,0,0,,,,,19,1,0,0,"WIESENAUER, BRIAN R"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,20,100%,2.38,20%,20%,45%,15%,0%,35%,15%,5%,0%,0,0,0,,,5.00,6.00,16,1,0,0,"MILLER, SAMUEL"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,21,21,21,100%,3.41,57%,33%,5%,5%,0%,5%,5%,0%,0%,0,0,0,,,,,20,1,0,0,"WARE, ASA FOLTMER"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,21,21,21,100%,2.54,19%,33%,38%,5%,5%,24%,10%,0%,0%,0,0,0,,,,,20,1,0,0,"FETE, MATTHEW GRAHAM"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,19,95%,2.72,37%,26%,16%,16%,5%,26%,21%,5%,5%,0,0,1,,,3.00,4.00,17,1,0,0,"PICKERELL, ANNA CHRISTINE"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,21,21,21,100%,3.27,48%,33%,19%,0%,0%,5%,0%,0%,0%,0,0,0,,,4.00,,18,1,0,0,"SHOMALI, MALIHEH"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,21,20,100%,2.58,15%,40%,35%,10%,0%,15%,10%,5%,0%,0,0,0,,,,,18,1,0,0,"TIENES, BRYAN M"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,20,20,20,100%,2.54,15%,40%,35%,10%,0%,20%,10%,0%,0%,0,0,0,4.00,10-12,,5.00,20,1,0,0,"CAVANAUGH, CRAIG ANTHONY"
20077,CHEM,AS,NS,CHEM,1221,ENGR GEN CHEMISTRY LAB,Lower,1XXX,MLS - Main Lab,,2,14,14,14,100%,2.82,43%,29%,14%,7%,7%,21%,14%,0%,0%,0,0,0,,,,,13,1,0,0,"GANDAVARAPU, NAVAKANTH REDDY"
20077,CHEM,AS,NS,CHEM,3311,ORGANIC CHEMISTRY 1,Upper,3XXX,LEC - Lecture,,4,152,170,152,100%,2.24,17%,25%,36%,8%,14%,26%,22%,11%,0%,0,0,0,4.14,10-12,4.25,4.10,118,1,0,0,"HOENIGMAN, REBECCA L"
20077,CHEM,AS,NS,CHEM,3311,ORGANIC CHEMISTRY 1,Upper,3XXX,LEC - Lecture,,4,233,249,231,99%,2.50,16%,40%,30%,8%,6%,19%,14%,6%,1%,0,0,2,3.86,10-12,4.95,5.61,200,1,0,0,"ASIRVATHAM, MARGARET"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,18,21,18,100%,2.93,28%,61%,0%,0%,11%,11%,11%,14%,0%,0,0,0,,,,,0,1,0,0,"KATANA, ASHLEY A"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,21,22,21,100%,3.66,71%,29%,0%,0%,0%,0%,0%,5%,0%,0,0,0,2.20,4-6,4.19,4.43,21,1,0,0,"REYNOLDS, MAGDALENE E"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,23,23,23,100%,3.59,61%,35%,4%,0%,0%,0%,0%,0%,0%,0,0,0,2.06,4-6,4.68,5.26,19,1,0,0,"VAUGHT, JONATHAN DAVID"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,22,20,100%,3.57,65%,35%,0%,0%,0%,0%,0%,9%,0%,0,0,0,2.53,7-9,4.94,5.69,16,1,0,0,"GAZAILLE, JEFFREY ALLYN"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,20,20,100%,3.28,35%,60%,5%,0%,0%,0%,0%,0%,0%,0,0,0,2.19,4-6,3.95,4.53,20,1,0,0,"MAI, CHENGKANG"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,21,20,100%,2.93,25%,60%,5%,5%,5%,10%,10%,5%,0%,0,0,0,2.27,4-6,4.75,4.75,16,1,0,0,"REYNOLDS, MAGDALENE E"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,20,22,20,100%,3.31,45%,50%,5%,0%,0%,0%,0%,9%,0%,0,0,0,2.00,4-6,4.37,5.10,19,1,0,0,"NUSSDORFER, BRIAN JEFFREY"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,21,21,21,100%,3.18,24%,71%,0%,0%,5%,5%,5%,0%,0%,0,0,0,2.33,4-6,4.29,5.00,21,1,0,0,"GAZAILLE, JEFFREY ALLYN"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,22,22,22,100%,3.43,36%,64%,0%,0%,0%,0%,0%,0%,0%,0,0,0,2.57,7-9,4.71,4.67,21,1,0,0,"MAI, CHENGKANG"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,17,19,17,100%,3.50,59%,41%,0%,0%,0%,0%,0%,11%,0%,0,0,0,2.23,4-6,4.29,5.14,15,1,0,0,"REYNOLDS, MAGDALENE E"
20077,CHEM,AS,NS,CHEM,3321,LAB/ORGANIC CHEMISTRY 1,Upper,3XXX,MLS - Main Lab,,1,19,21,19,100%,2.97,32%,58%,0%,0%,11%,11%,11%,10%,0%,0,0,0,1.79,4-6,4.81,5.44,16,1,0,0,"NUSSDORFER, BRIAN JEFFREY"
